# Last modified: 07-11-2017@22:04:34
# LRG_TRANSCRIPT	HGNC_SYMBOL	CHROMOSOME	STRAND	TRANSCRIPT_START	TRANSCRIPT_STOP	EXONS_COORDS	LRG_PROTEIN	CDS_START	CDS_STOP
LRG_88t1	NCF2	1	-1	183555562	183590604	183555562-183556230,183560096-183560273,183563195-183563306,183563434-183563585,183564005-183564030,183565704-183565779,183566920-183566988,183567204-183567345,183569142-183569185,183570780-183570839,183573185-183573292,183574487-183574621,183577599-183577707,183586895-183586977,183590156-183590604	LRG_88p1	183556118	183590329
LRG_89t1	NFKBIA	14	-1	35401510	35404754	35401510-35402060,35402394-35402663,35402771-35402859,35403150-35403360,35403690-35403798,35404418-35404754	LRG_89p1	35402013	35404644
LRG_90t1	NHEJ1	2	-1	219075324	219160865	219075324-219076455,219077246-219077364,219078089-219078206,219146680-219146738,219147657-219147795,219157472-219157684,219158186-219158362,219160720-219160865	LRG_90p1	219076381	219158362
LRG_91t1	PNP	14	1	20469379	20478006	20469379-20469535,20472308-20472477,20474472-20474575,20474773-20474948,20475062-20475252,20476384-20478006	LRG_91p1	20469525	20476601
LRG_92t1	NRAS	1	-1	114704457	114716894	114704457-114708050,114708154-114708192,114708531-114708654,114709569-114709728,114713800-114713978,114716050-114716177,114716658-114716894	LRG_92p1	114708535	114716160
LRG_93t1	ORAI1	12	1	121626550	121642040	121626550-121627050,121641041-121642040	LRG_93p1	121626743	121641643
LRG_94t1	PRF1	10	-1	70597348	70602775	70597348-70599181,70600364-70600932,70602645-70602775	LRG_94p1	70598053	70600902
LRG_95t1	PTPRC	1	1	198638968	198757476	198638968-198639137,198639226-198639341,198692347-198692373,198696712-198696909,198699564-198699704,198702387-198702530,198703298-198703372,198704472-198704498,198706734-198706952,198708133-198708261,198709687-198709824,198712953-198713072,198716682-198716840,198718094-198718302,198722416-198722476,198728340-198728448,198729137-198729171,198731617-198731726,198732300-198732390,198732480-198732556,198734196-198734232,198734328-198734425,198735127-198735252,198741869-198742026,198742232-198742367,198744054-198744203,198748109-198748199,198749416-198749549,198750492-198750626,198752249-198752371,198752594-198752772,198754269-198754404,198755906-198757476	LRG_95p1	198639269	198756181
LRG_96t1	RAB27A	15	-1	55203594	55289803	55203594-55205705,55223889-55224012,55228609-55228712,55230401-55230486,55234782-55234956,55270165-55270284,55289716-55289803	LRG_96p1	55205507	55234934
LRG_97t1	RAC2	22	-1	37225270	37244265	37225270-37226039,37226671-37226803,37231231-37231390,37231932-37231994,37232801-37232918,37241587-37241658,37244114-37244265	LRG_97p1	37226673	37244148
LRG_98t1	RAG1	11	1	36568013	36579762	36568013-36568122,36573291-36579762	LRG_98p1	36573305	36576436
LRG_99t1	RAG2	11	-1	36591943	36598262	36591943-36594195,36598102-36598262	LRG_99p1	36592585	36594168
LRG_100t1	RASGRP2	11	-1	64726911	64745456	64726911-64727131,64727296-64727360,64728863-64729042,64729762-64729798,64730053-64730194,64735112-64735227,64735542-64735664,64735903-64735980,64736753-64737034,64739360-64739476,64739636-64739809,64740013-64740163,64740948-64741079,64741439-64741501,64742010-64742112,64742794-64742937,64745275-64745456	LRG_100p1	64727302	64742866
LRG_101t1	RFX5	1	-1	151340640	151347293	151340640-151343178,151343342-151343442,151343681-151343882,151344197-151344278,151344417-151344536,151344728-151344847,151345106-151345188,151345928-151345961,151346205-151346333,151346482-151346606,151347211-151347293	LRG_101p1	151342186	151346320
LRG_102t1	RFXANK	19	1	19192199	19201869	19192199-19192554,19192960-19193100,19193939-19194133,19196963-19197046,19197186-19197251,19197521-19197621,19198107-19198232,19198657-19198723,19199154-19199234,19201649-19201869	LRG_102p1	19193947	19201719
LRG_103t1	RFXAP	13	1	36819202	36829603	36819202-36819957,36825428-36825535,36827643-36829603	LRG_103p1	36819358	36827753
LRG_104t1	SBDS	7	-1	66987703	66995601	66987703-66988499,66991137-66991301,66993217-66993417,66994212-66994341,66995290-66995601	LRG_104p1	66988371	66995417
LRG_105t1	SERPING1	11	1	57597554	57614853	57597554-57597722,57598249-57598321,57599879-57600377,57602035-57602169,57606010-57606213,57606408-57606547,57611717-57611936,57614328-57614853	LRG_105p1	57598271	57614581
LRG_106t1	SH2D1A	X	1	124346282	124373160	124346282-124346779,124365761-124365824,124370176-124370320,124371351-124373160	LRG_106p1	124346643	124371391
LRG_107t1	SLC35C1	11	1	45805090	45813016	45805090-45806336,45810776-45813016	LRG_107p1	45805802	45811335
LRG_108t1	SMARCAL1	2	1	216412414	216483053	216412414-216412648,216413856-216413892,216414647-216415515,216416257-216416307,216420299-216420532,216423633-216423683,216428596-216428782,216432718-216432868,216435338-216435496,216438420-216438485,216447018-216447158,216450846-216451064,216464597-216464667,216467944-216468046,216475269-216475451,216477109-216477209,216478203-216478299,216482738-216483053	LRG_108p1	216414705	216482977
LRG_109t1	SP110	2	-1	230168918	230220112	230168918-230169237,230170621-230170761,230171696-230171767,230172066-230172174,230172844-230172959,230177538-230177680,230178157-230178255,230183572-230183640,230185994-230186143,230200885-230200965,230202579-230202728,230207991-230208059,230209931-230210008,230211470-230211553,230212347-230212430,230212761-230213027,230214950-230215118,230216781-230216928,230219874-230220112	LRG_109p1	230169124	230216927
LRG_110t1	SPINK5	5	1	148063972	148137362	148063972-148064099,148065347-148065372,148070323-148070450,148072148-148072220,148086405-148086532,148088542-148088605,148089494-148089621,148091165-148091228,148094354-148094481,148095818-148095905,148097867-148097994,148099234-148099315,148100454-148100581,148101355-148101436,148101781-148101908,148104952-148105000,148107037-148107164,148108753-148108837,148111768-148111895,148112868-148112934,148114362-148114489,148116370-148116466,148118437-148118564,148118986-148119058,148120009-148120136,148120295-148120391,148123833-148123960,148124765-148124837,148125723-148125850,148126983-148127079,148131259-148131389,148133797-148133887,148136983-148137362	LRG_110p1	148064045	148136991
LRG_111t1	STAT1	2	-1	190969036	191014250	190969036-190970717,190974830-190974932,190975812-190975887,190976840-190977025,190978856-190979001,190979772-190979866,190980620-190980669,190982383-190982518,190983642-190983740,190984310-190984393,190985619-190985660,190986854-190986947,190987039-190987068,190989615-190989674,190991228-190991320,190995061-190995219,190997856-190998007,190998217-190998308,190999626-190999704,191001074-191001163,191007563-191007661,191008963-191009107,191009876-191010004,191013525-191013678,191014018-191014250	LRG_111p1	190970703	191010003
LRG_112t1	STAT3	17	-1	42313325	42388495	42313325-42315800,42316789-42316901,42317182-42317224,42322282-42322494,42323004-42323143,42323260-42323354,42323573-42323625,42324711-42324846,42324963-42325061,42326116-42326199,42329410-42329457,42329554-42329647,42329747-42329776,42331472-42331531,42333673-42333765,42333891-42334049,42337435-42337586,42337763-42337857,42338731-42338812,42339314-42339409,42345559-42345657,42346569-42346713,42348389-42348539,42388279-42388495	LRG_112p1	42315745	42348516
LRG_113t1	STX11	6	1	144150517	144191939	144150517-144150703,144186623-144191939	LRG_113p1	144186628	144187491
LRG_114t1	TAPBP	6	-1	33299694	33314387	33299694-33301771,33303955-33303989,33304128-33304217,33304297-33304638,33304989-33305387,33313217-33313477,33313694-33313864,33314005-33314387	LRG_114p1	33301760	33314041
LRG_115t1	TCIRG1	11	1	68039016	68050899	68039016-68039119,68041268-68041388,68041753-68041831,68042643-68042863,68042946-68043031,68043371-68043497,68043571-68043653,68043814-68043907,68044132-68044344,68044958-68045102,68047433-68047572,68047647-68047804,68047882-68047972,68048879-68048997,68049081-68049294,68049663-68049788,68049962-68050066,68050137-68050254,68050487-68050664,68050741-68050899	LRG_115p1	68041272	68050819
LRG_116t1	TCN2	22	1	30607174	30627060	30607174-30607395,30610871-30611063,30612873-30613042,30614349-30614501,30615301-30615473,30615601-30615787,30617330-30617495,30622968-30623083,30626460-30627060	LRG_116p1	30607332	30626521
LRG_117t1	TLR3	4	1	186069155	186085098	186069155-186069248,186076613-186077060,186078840-186079031,186082320-186084172,186084645-186085098	LRG_117p1	186076620	186084873
LRG_118t1	TMC6	17	-1	78112918	78132407	78112918-78113211,78113548-78113624,78117269-78117347,78117468-78117644,78117802-78117935,78118971-78119046,78119297-78119392,78120653-78120832,78121013-78121164,78121556-78121711,78122605-78122749,78123989-78124179,78124524-78124781,78124889-78124985,78125158-78125263,78125726-78125884,78126277-78126366,78126524-78126648,78126777-78126906,78132341-78132407	LRG_118p1	78113148	78126832
LRG_119t1	TMC8	17	1	78130778	78142968	78130778-78130851,78131281-78131737,78131882-78132030,78132359-78132508,78132788-78132870,78133406-78133542,78133853-78134000,78134394-78134564,78134870-78135009,78137235-78137358,78137717-78137814,78138005-78138188,78138349-78138479,78138574-78138732,78139162-78139240,78140834-78142968	LRG_119p1	78131589	78141112
LRG_120t1	TNFRSF13B	17	-1	16939084	16972088	16939084-16939797,16940326-16940511,16948738-16948983,16952446-16952583,16972015-16972088	LRG_120p1	16939547	16972075
LRG_121t1	TYK2	19	-1	10350528	10380572	10350528-10350968,10351052-10351162,10352434-10352551,10352926-10353098,10353528-10353646,10354042-10354234,10354512-10354609,10356568-10356718,10357764-10357918,10358003-10358138,10359175-10359302,10361511-10361598,10361770-10361955,10362078-10362181,10362264-10362456,10362549-10362657,10364614-10364771,10364851-10365048,10365517-10365898,10366417-10366580,10368055-10368202,10368295-10368418,10378214-10378426,10379615-10379779,10380380-10380572	LRG_121p1	10350834	10378406
LRG_122t1	UNC13D	17	-1	75827225	75844717	75827225-75828086,75828787-75828983,75830028-75830151,75830362-75830482,75830578-75830661,75831098-75831169,75831243-75831348,75832966-75833045,75834075-75834143,75834325-75834531,75834618-75834716,75834920-75835063,75835409-75835529,75835647-75835777,75835855-75835906,75836012-75836109,75836200-75836256,75836339-75836429,75836572-75836696,75836801-75836918,75839839-75839942,75840018-75840110,75840225-75840329,75840507-75840576,75840762-75840830,75840957-75841001,75842433-75842613,75842857-75842923,75843014-75843073,75843159-75843266,75843484-75843519,75844221-75844717	LRG_122p1	75827965	75844337
LRG_123t1	UNC93B1	11	-1	67991104	68004123	67991104-67991857,67993676-67993794,67995611-67995884,67996602-67996784,67997675-67997799,67998359-67998452,67999173-67999305,67999519-67999680,68003022-68003175,68003657-68003798,68003948-68004123	LRG_123p1	67991546	68004043
LRG_124t1	UNG	12	1	109097610	109110993	109097610-109097811,109098432-109098638,109099189-109099284,109101902-109101999,109102839-109102927,109103433-109103611,109109829-109110993	LRG_124p1	109097680	109109969
LRG_125t1	WAS	X	1	48683797	48691427	48683797-48683985,48684283-48684423,48685547-48685633,48685734-48685836,48685946-48685987,48686081-48686134,48686781-48686955,48688054-48688096,48688300-48688453,48688660-48689066,48689320-48689434,48691107-48691427	LRG_125p1	48683854	48691162
LRG_126t1	ZAP70	2	1	97713568	97739860	97713568-97713674,97713916-97713994,97724016-97724438,97725092-97725252,97732883-97733021,97733125-97733212,97733297-97733343,97733544-97733595,97734520-97734712,97735250-97735456,97737473-97737665,97737757-97737897,97737995-97738107,97739375-97739860	LRG_126p1	97724037	97739498
LRG_127t1	CD55	1	1	207321472	207360966	207321472-207321865,207322382-207322567,207324559-207324750,207325622-207325721,207326752-207326837,207331108-207331296,207336693-207336818,207337329-207337409,207339397-207339417,207359546-207360966	LRG_127p1	207321766	207359610
LRG_128t1	BTK	X	-1	101349447	101386224	101349447-101349956,101353194-101353351,101353870-101353988,101354630-101354694,101356052-101356268,101356784-101356955,101357509-101357583,101358310-101358437,101358617-101358696,101359293-101359347,101360088-101360150,101360568-101360755,101362173-101362240,101362561-101362689,101369998-101370079,101371633-101371701,101374536-101374634,101375144-101375314,101386062-101386224	LRG_128p1	101349885	101375284
LRG_129t1	CFP	X	-1	47624213	47630305	47624213-47624440,47626058-47626169,47626328-47626519,47626773-47626946,47627141-47627332,47627471-47627641,47628102-47628277,47629524-47629674,47629769-47629909,47630129-47630305	LRG_129p1	47624275	47629844
LRG_130t1	APC	5	1	112737859	112846239	112737859-112737925,112754873-112755025,112766326-112766410,112767189-112767390,112775629-112775737,112780790-112780903,112792446-112792529,112801279-112801383,112815495-112815593,112818966-112819344,112821896-112821991,112827108-112827247,112827929-112828006,112828856-112828972,112834951-112835165,112837553-112846239	LRG_130p1	112754891	112844126
LRG_130t2	APC	5	1	112737859	112846239	112737859-112737925,112738353-112738460,112754873-112755025,112766326-112766410,112767189-112767390,112775629-112775737,112780790-112780903,112792446-112792529,112801279-112801383,112815495-112815593,112818966-112819344,112821896-112821991,112827108-112827247,112827929-112828006,112828856-112828972,112834951-112835165,112837553-112846239	LRG_130p2	112754891	112844126
LRG_130t3	APC	5	1	112707521	112846239	112707521-112707882,112754873-112755025,112766326-112766410,112767189-112767390,112775629-112775737,112780790-112780903,112792446-112792529,112801279-112801383,112815495-112815593,112818966-112819344,112821896-112821991,112827108-112827247,112827929-112828006,112828856-112828972,112834951-112835165,112837553-112846239	LRG_130p3	112754891	112844126
LRG_131t1	TAZ	X	1	154411541	154421726	154411541-154411952,154412086-154412214,154413207-154413252,154413482-154413567,154414101-154414190,154419543-154419623,154419705-154419746,154420032-154420094,154420212-154420264,154420658-154420735,154420903-154421726	LRG_131p1	154411844	154421004
LRG_132t1	ACTB	7	-1	5527148	5530601	5527148-5527891,5528004-5528185,5528281-5528719,5529161-5529400,5529535-5529663,5530524-5530601	LRG_132p1	5527748	5529657
LRG_133t1	AK2	1	-1	33007985	33036891	33007985-33010833,33013207-33013402,33014522-33014594,33021367-33021461,33021593-33021703,33024442-33024567,33036736-33036891	LRG_133p1	33010829	33036828
LRG_134t1	FAS	10	1	88990531	89015785	88990531-88990906,89003029-89003194,89007700-89007837,89008889-89008997,89010539-89010600,89010753-89010815,89011999-89012081,89013343-89013367,89014119-89015785	LRG_134p1	88990877	89014450
LRG_135t1	ATM	11	1	108222832	108369099	108222832-108223186,108227595-108227696,108227776-108227888,108229178-108229323,108235670-108235834,108243953-108244118,108244788-108245026,108246964-108247127,108248933-108249102,108250701-108251072,108251837-108252031,108252817-108252912,108253814-108254039,108256215-108256340,108257481-108257606,108258986-108259075,108267171-108267342,108268410-108268609,108271064-108271146,108271251-108271406,108272532-108272607,108272722-108272852,108279491-108279608,108280995-108281168,108282710-108282879,108284227-108284473,108287600-108287715,108288977-108289103,108289602-108289801,108292619-108292793,108293313-108293477,108294927-108295059,108297287-108297382,108299714-108299885,108301648-108301789,108302853-108303029,108304675-108304852,108307897-108307984,108310160-108310315,108312411-108312498,108315823-108315911,108316011-108316113,108317373-108317521,108319954-108320058,108321301-108321420,108325310-108325544,108326058-108326225,108327645-108327758,108329021-108329238,108330214-108330421,108331444-108331557,108331879-108332037,108332762-108332900,108333886-108333968,108334969-108335109,108335845-108335961,108343222-108343371,108345743-108345908,108347279-108347365,108353766-108353880,108354811-108354874,108365082-108365218,108365325-108369099	LRG_135p1	108227625	108365508
LRG_136t1	CFB	6	1	31945944	31952084	31945944-31946285,31946373-31946606,31947007-31947192,31947348-31947521,31947742-31947843,31947945-31948081,31948374-31948512,31948830-31948961,31949243-31949344,31949420-31949557,31950050-31950147,31950286-31950403,31950619-31950772,31950868-31950944,31951144-31951244,31951341-31951473,31951555-31951604,31951875-31952084	LRG_136p1	31946222	31952030
LRG_137t1	C4A	6	1	31982057	32002680	31982057-31982172,31982305-31982503,31982718-31982919,31983129-31983199,31983278-31983366,31983585-31983667,31983838-31983934,31984073-31984178,31984276-31984408,31991192-31991307,31991407-31991586,31991732-31991914,31992047-31992232,31992386-31992544,31992796-31992922,31993090-31993164,31993425-31993622,31993714-31993825,31993916-31993986,31994245-31994384,31994498-31994707,31994952-31995003,31995105-31995194,31995330-31995539,31995719-31995794,31995955-31996111,31996207-31996323,31996429-31996600,31996829-31997061,31997144-31997311,31997705-31997764,31998814-31998907,31999005-31999191,31999306-31999396,31999487-31999561,32001053-32001155,32001321-32001410,32001496-32001594,32001777-32001860,32002123-32002255,32002399-32002680	LRG_137p1	31982108	32002540
